               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 138,             0.06507,             0.20664,            0.017516,             0.51217,             0.44905,             0.48071,             0.39749,             0.12567,             0.46476,            0.097798,           0.0061107,           0.0061107,           0.0061107
                 139,            0.065502,             0.20827,            0.017436,             0.52423,             0.44153,             0.48021,             0.39702,             0.12564,             0.46484,            0.097701,            0.006064,            0.006064,            0.006064
                 140,            0.065276,             0.20446,            0.017306,             0.52014,             0.44454,             0.48002,             0.39678,             0.12565,             0.46478,            0.097829,           0.0060172,           0.0060172,           0.0060172
                 141,            0.064854,             0.20204,            0.017192,             0.50914,             0.45145,             0.48025,             0.39693,             0.12566,             0.46479,            0.097599,           0.0059704,           0.0059704,           0.0059704
                 142,            0.065026,             0.20466,            0.017229,             0.51505,             0.44782,             0.48033,             0.39719,             0.12565,             0.46498,            0.097572,           0.0059235,           0.0059235,           0.0059235
                 143,            0.064825,             0.20661,            0.017262,             0.51545,             0.44822,             0.48019,              0.3971,             0.12566,             0.46526,            0.097976,           0.0058766,           0.0058766,           0.0058766
                 144,            0.064938,             0.20732,            0.017117,             0.52606,             0.44157,             0.48082,             0.39777,             0.12565,             0.46544,            0.098175,           0.0058296,           0.0058296,           0.0058296
                 145,            0.064939,             0.20621,            0.017122,             0.53513,             0.43613,             0.48049,             0.39779,             0.12565,             0.46564,            0.098222,           0.0057826,           0.0057826,           0.0057826
                 146,            0.065093,             0.20662,            0.017202,             0.53173,             0.43824,             0.48019,             0.39766,             0.12565,             0.46586,            0.098548,           0.0057355,           0.0057355,           0.0057355
                 147,             0.06494,             0.20374,            0.016825,             0.53322,             0.43693,             0.48009,             0.39793,             0.12564,              0.4661,            0.098488,           0.0056884,           0.0056884,           0.0056884
                 148,            0.064898,             0.20388,            0.016996,             0.52972,             0.43921,             0.48057,             0.39816,             0.12561,             0.46628,            0.098355,           0.0056413,           0.0056413,           0.0056413
                 149,            0.064934,             0.20448,            0.016985,             0.52927,             0.44004,             0.48057,             0.39776,             0.12559,             0.46643,            0.097899,           0.0055942,           0.0055942,           0.0055942
